"id","review","rating"
22589,"I have used this for years on my multiple cat household. My cats have done okay on this.The price is right, and I was glad to find this on Amazon. My Vet charges a bit more but its easierto have this product sent to me.",5
22590,"This is the only flea control that seems to work for my cat.  Expensive, but the cheaper ones don't do the trick.",5
22597,"This worked on my small 9 pound cat but not good on my monster sized 15 and 20 pounders.  Prefer a different brand for them.",3
22606,"Got more than one cat.... don't frontline them all!!  Front line one, it becomes a flea killing machine and will kill every flea in the house.  I frontline a pet, wait till I see another flea, (anywhere from 3 months to a year later) and then I frontline a different pet.  If your animal is out and about it's going to be three months.  If they're inside animals, it can easily be a year.",5
22609,"I swear by this product. I own 7 felines and they are indoor and outdoor cats. Living on the east coast has its disadvantages.  . .we have a high tick yield along with fleas. I have never ever had a problem with my cats with fleas or ticks. I use this religiously on all 7 cats every 4 weeks. .  ..  even throughout  the winter months. They do not like to go outside in the winter months ..  . .but I still apply it anyways to each cat.  . .better to be safe than sorry!  Not one of my cats have ever had a reaction to it and it is also water proof.Because I have 7 cats I have found that on Amazon I can always find a great price. .  . .along with the cat food. I buy the Frontline Plus by the dozens. I buy at least 2 six packs a month!  I buy Wellness Core chicken can food on auto delivery by the cases. If you are an animal owner and lover you know only to buy the best and never cut corners on their well being!",5
22613,"This product has worked well for the dogs in the past so I am trying it for my cat.  Easy to apply, much easier than pills!",5
22618,"We had been using a more expensive product (with a different active ingredient) that was working well. We decided to try the Frontline Plus, and have been tremendously disappointed. It's done nothing in two applications to discourage fleas. Because these products can only be used monthly, we've been forced to apply a natural  rub on  product... which has been far more effective. (But doesn't last for more than a few days.)We're used to applying this type of flea product, so I know it's not because we didn't apply it correctly. Frontline Plus simply didn't work for our cats. At all.",1
22619,"That's all I really have to say.  I dosed all 3 of my cats, (correctly, on the skin, not the hair) and about 18 days later they all started scratching again pretty badly.The only reason I used Frontline was because I also use Revolution and Advantage interchangeably, because it's common knowledge that using one brand multiple times in a row becomes ineffective over time.  So out of those 3, I've found that Revolution works the best, and Frontline is by far the worst.",1
22624,"I never had fleas in my apartment before!  YUCK.  I've used Frontline on my cats and despite what anyone says, this stuff just doesn't work.  The packaging even states something about that you will see fleas moving on your pet and not to worry because the product is killing the fleas.  Nonsense!  I was starting to think it was feeding the fleas because those bloodthirsty suckers just wouldn't die.  Save yourself the hassle and get Advantage.",1
22625,"I have one cat that goes outside and I didn't want her bringing home any  guests  which is why I use this on all my cats.  It's best to product them and in so doing protects me.",4
